Data Format: 
122,9/25/14 03:30:00,21.39,98.1,21.11,0.0,0.0,243.,1.,0.0,4.15
123,9/25/14 03:40:00,21.27,97.9,20.95,0.0,0.0,243.,1.,0.0,4.15
124,9/25/14 03:50:00,21.22,98.5,21.00,0.0,0.0,243.,1.,0.0,4.15
125,9/25/14 04:00:00,21.27,98.9,21.12,0.0,0.0,243.,1.,0.0,4.15
126,9/25/14 04:10:00,21.29,99.1,21.17,0.0,0.0,243.,1.,0.0,4.15
127,9/25/14 04:20:00,21.44,99.2,21.34,0.0,0.0,243.,1.,0.0,4.15
128,9/25/14 04:30:00,21.25,99.0,21.11,0.0,0.0,243.,1.,0.0,4.15
129,9/25/14 04:40:00,21.22,98.9,21.07,0.0,0.0,243.,1.,0.0,4.15
130,9/25/14 04:50:00,21.25,99.1,21.13,0.0,0.0,243.,1.,0.0,4.15
131,9/25/14 05:00:00,21.22,99.3,21.13,0.0,0.0,243.,1.,0.0,4.15
132,9/25/14 05:10:00,21.27,99.4,21.20,0.0,0.0,243.,1.,0.0,4.15
133,9/25/14 05:20:00,21.29,99.3,21.20,0.0,0.0,243.,1.,0.0,4.15
134,9/25/14 05:30:00,21.49,99.3,21.40,0.0,0.0,243.,1.,0.0,4.15
135,9/25/14 05:40:00,21.56,99.2,21.46,0.0,0.0,243.,1.,0.0,4.15
136,9/25/14 05:50:00,21.56,99.1,21.44,0.0,0.0,243.,6.,0.0,4.15
137,9/25/14 06:00:00,21.60,98.4,21.37,0.0,0.0,243.,21.,0.0,4.15
138,9/25/14 06:10:00,21.58,97.7,21.23,0.0,0.0,243.,51.,0.0,4.15
139,9/25/14 06:20:00,21.82,97.0,21.35,0.0,0.0,243.,91.,0.0,4.15
140,9/25/14 06:30:00,22.32,95.8,21.65,0.0,0.3,243.,156.,0.0,4.15
141,9/25/14 06:40:00,22.82,93.5,21.74,0.0,0.3,243.,251.,0.0,4.15
142,9/25/14 06:50:00,23.30,92.4,22.03,0.0,0.0,243.,326.,0.0,4.15
143,9/25/14 07:00:00,23.95,90.9,22.40,0.0,0.0,243.,404.,0.0,4.15
144,9/25/14 07:10:00,24.39,88.7,22.43,0.0,1.0,243.,481.,0.0,4.15
145,9/25/14 07:20:00,25.04,87.1,22.77,0.0,0.3,243.,566.,0.0,4.15
146,9/25/14 07:30:00,25.31,84.9,22.61,0.0,1.5,213.,656.,0.0,4.15
147,9/25/14 07:40:00,25.99,83.9,23.09,0.0,1.5,220.,741.,0.0,4.15
148,9/25/14 07:50:00,26.28,81.4,22.87,0.0,1.5,216.,819.,0.0,4.15
149,9/25/14 08:00:00,26.67,78.6,22.67,0.3,1.0,230.,904.,0.0,4.15
150,9/25/14 08:10:00,26.67,77.1,22.35,0.3,1.8,236.,989.,0.0,4.15
151,9/25/14 08:20:00,26.74,76.5,22.29,0.5,2.5,227.,1059.,0.0,4.15
152,9/25/14 08:30:00,27.83,75.2,23.06,0.3,1.8,190.,1136.,0.0,4.15
153,9/25/14 08:40:00,28.64,74.1,23.60,0.0,1.3,240.,1229.,0.0,4.18
154,9/25/14 08:50:00,28.20,73.7,23.08,0.3,1.3,208.,1274.,0.0,4.15
155,9/25/14 09:00:00,28.22,74.5,23.28,0.3,1.3,239.,1346.,0.0,4.15
156,9/25/14 09:10:00,28.64,74.9,23.78,0.3,1.5,282.,1406.,0.0,4.15
157,9/25/14 09:20:00,28.59,74.1,23.55,0.3,1.3,288.,1461.,0.0,4.15
158,9/25/14 09:30:00,29.31,74.0,24.22,0.3,1.3,293.,1514.,0.0,4.15
159,9/25/14 09:40:00,28.99,73.0,23.69,0.3,2.3,295.,1574.,0.0,4.15
160,9/25/14 09:50:00,29.89,73.1,24.57,0.0,1.5,291.,1624.,0.0,4.15
161,9/25/14 10:00:00,29.82,71.4,24.11,0.5,2.3,313.,1706.,0.0,4.15
162,9/25/14 10:10:00,29.94,70.1,23.92,0.3,2.8,336.,1771.,0.0,4.15
163,9/25/14 10:20:00,29.79,69.7,23.68,1.0,2.5,4.,1801.,0.0,4.14
164,9/25/14 10:30:00,29.29,71.6,23.65,1.0,2.8,333.,1684.,0.0,4.15
165,9/25/14 10:40:00,28.72,73.9,23.63,0.8,2.5,324.,1391.,0.0,4.15
166,9/25/14 10:50:00,29.56,75.2,24.73,0.5,2.5,307.,1566.,0.0,4.15
167,9/25/14 11:00:00,29.56,74.6,24.60,1.0,3.0,337.,1651.,0.0,4.15
168,9/25/14 11:10:00,30.65,74.5,25.63,1.0,2.8,343.,2036.,0.0,4.15
169,9/25/14 11:20:00,29.16,73.9,24.05,1.0,3.8,0.,1341.,0.0,4.15
170,9/25/14 11:30:00,29.74,72.8,24.36,1.0,2.8,341.,1896.,0.0,4.15
171,9/25/14 11:40:00,30.52,72.6,25.07,1.0,2.3,345.,1029.,0.0,4.15
172,9/25/14 11:50:00,31.33,70.3,25.30,0.3,2.3,0.,949.,0.0,4.15
173,9/25/14 12:00:00,29.92,69.4,23.74,1.0,2.8,319.,966.,0.0,4.15
174,9/25/14 12:10:00,30.60,69.2,24.34,1.0,3.0,327.,1881.,0.0,4.15
